NAME,DINING TIME,RATING,REVIEW
StanleyC,"Dined on October 13, 2016",5,"Love this place and it NEVER DISAPPOINTS.  Love the constant menu items that are fresh and flavorful.  Service is great and even though tight.  Think food, friends and a great lunch."
Marisa,"Dined on October 13, 2016",3,"Host was terrible. A table for 4 was open and she made my table (reservation for 3) wait until 15 minutes past our reservation time for a smaller table. The table for 4 remained vacant for the next hour. I understand the need to fill tables according to group size. But I don't understand the lack of service.  On top of this, she was rude."
OpenTable Diner,"Dined on October 9, 2016",5,"Came here 5 years ago & the food hasn't lost its tastefulness! Fabulous dining in great, relaxed atmosphere"
Sonic,"Dined on October 8, 2016",5,"This is a gem of a restaurant! The tables are tight and you can hear your neighbor's conversations but all is forgiven with the warm inviting service and the amazing food!  I really like the atmosphere in the restaurant, had a energetic buzz.  We tried many dishes but the most memorable for me was the sweetbreads which I have never had before but an now intrigued to try from each new menu I come across.   Great lunch Casa Mono team - will be back, hopefully soon!"
susanjo,"Dined on October 8, 2016",5,"another wonderful dinner at Casa Mono - this has definitely become my favorite restaurant- Friday night shared it with my husband, sister and brother-in-law to celebrate my birthday! the wine suggestion was great and reasonable in price, the service is outstanding and the food is always a great adventure!"
VinoKai,"Dined on October 6, 2016",5,Has been a favorite of mine for inspired Spanish tapas and excellent wine list. Never disappoints. Tables are cozy!
DoctorJ,"Dined on October 3, 2016",4,We were a party of four and lucky enough to get a corner table at the window which afforded a bit more privacy and less noise than  tables in the middle of this small space. The helping sizes varies considerably which makes it difficult to order for a group; we ordered 7 dishes for four people which did turn out to be ample. We were underwhelmed by the cod croquettes but really enjoyed the confit of duck and the lamb sausage. The service was very good.
R7898,"Dined on September 27, 2016",4,Great food and fun place. Wish it was a little more spacious. Very tight quarters. But always enjoy a meal here
sevenseas,"Dined on September 26, 2016",5,This is a delightful restaurant with flavorful food and a smart staff.
OpenTable Diner,"Dined on September 26, 2016",4,nice place with excellent food and top service  good spot for a biz meeting and would come back for dinner some time
SharonS,"Dined on September 21, 2016",5,"Great place to go. You won't be regretted. Tasting food, Cosy atmosphere, good service!"
OpenTable Diner,"Dined on September 21, 2016",4,Great food experience - would definitely go back
OpenTable Diner,"Dined on September 19, 2016",5,"Razor clams were amazing. Also had the shishito peppers, shirt steak and baby squid. All wonderful. Razor clams were favorite!"
OpenTable Diner,"Dined on September 15, 2016",4,"Lovely little restaurant  with great ambience and food! We loved the different courses, all were very artistic, well-tasting and beautifully created."
sevenseas,"Dined on September 14, 2016",5,"Small, intimate, deliciously flavorful food."
OpenTable Diner,"Dined on September 14, 2016",5,Casa Mono is one of my all time favorite New York restaurants. It never disappoints any time of day or night.
Taster,"Dined on September 13, 2016",5,Casa Mono is our all time favorite when visiting NYC.  We plan ahead which dishes we want to try.  Razor clams and bone marrow are winners for us.  Every dish on the menu is great.
SusanaL,"Dined on September 13, 2016",4,"The food is fantastic with very unusual combinations, loved the octopus, baby squid, scallops and razor clams, which are rare to find! excellent service. The restaurant is very small, but cozy."
ACox,"Dined on September 12, 2016",5,"Casa Mono is a small, quaint little restaurant. Having the feeling of being a neighborhood place. The tables are small and close, the atmosphere energetic. The staff are friendly, with good if not quite great service. This was the second time I'd come here in 4 weeks. If I'd reviewed it the last time the food would have gotten, very good. Some dishes didn't really work, like the rabbit, the eggs and unit not enough uni. However those that did work soon prompted a return visit. This time everything was excellent, everything. The Sardines, the Goat and the Bone Marrow were exceptional. I should be back again in a few weeks! Well deserved Michelin Star."
BobbyN,"Dined on September 12, 2016",3,They Run out of key dishes on weekends. Would like to see aa greater selection of food
OpenTable Diner,"Dined on September 11, 2016",5,we enjoyed having an excellent lunch and nicely well advised by Anna (one of the waiters )
Chunky,"Dined on September 9, 2016",4,Very unusual menu selections. Very tasty. Great atmosphere. Good service. Lots of bars nearby. Great location.
OpenTable Diner,"Dined on September 9, 2016",5,"A lovely experience, the waiter made good recommendations and the food was excellent!"
TTTT,"Dined on September 8, 2016",5,"Always a pleasure to visit Casa Mono. I was greeted with complimentary sparkling wine, and that was a big plus for the occasion. I usually have a set menu, but this time I deviated and got a couple new ones - looks like everything they serve is great. Can't wait to visit again soon. =)"
NMC47,"Dined on September 6, 2016",5,Excellent wine list and great tapas!
MiriamC,"Dined on September 6, 2016",1,"Delicious food, attentive staff, and right around the corner from W Union Square, where we were staying."
AnjaliK,"Dined on September 6, 2016",5,The whole experience was excellent!  I look forward to going back and tasting more food items on the delicious menu. The service was wonderful to say the least!
Dave,"Dined on September 4, 2016",5,"Very creative cuisine.  Spanish tapas, but many of the dishes seemed to be created with a fine dining Japanese aesthetic in mind.  Have one of the drier sherries with your meal to get the maximum enjoyment of the flavors of the food - and of the sherry itself."
MichaelH,"Dined on September 3, 2016",4,"Food was solid ...with first-rate calamari.  Wine list frightening as to price - you must look hard for value.  Concern over allergies - as all food cooked on the same plancha - was exemplary.  Real concern!   Service mixed....friendly....but disorganized.  Got a crick in my neck looking for our waiter to refill glasses, order more wine, etc.  Tiny place which is much like a left-bank bistro .  The ""jamon"" was puzzling.  VERY pricey for fairly ordinary Spanish ham.  Our server told us it was"" the bottom of the top"".  NOT good value.   Menu a bit limited."
BrianB,"Dined on September 2, 2016",5,"Stunning food, service and wine pairings all in a casual yet sophisticated environment.  This is my favorite restaurant in nyc, and I have been living and aggressively eating in Manhattan for many years.  Tough to beat the creative and seasonal menu that is professionally prepared and delivered.  Sitting at bar watching the chefs and having to sommelier pair wines with the series of courses will make for one of the best meals you will ever have.    And finishing the meal with a visit next door to bar Jamon for Serrano, manchego and Rioja is a great approach.  Enjoy."
Micheke,"Dined on August 31, 2016",4,"A succulent slice of Spain  A charming, rustic, somewhat cramped space makes for the perfect spot for delicious intriguing and innovative tapas. At night it is a bustling place which can get a little overcrowded and hectic. At lunch however, it is somewhat more subdued and a fun place to sample some very interesting and somewhat intricate Spanish dishes.We enjoyed scrambled eggs and sea urchin, and a dish of sardines cooked three ways as our appetizers. Both dishes were quite delicious. The sardines, our favorite of the two consisted of one served raw and marinated, one grilled and one fried served alongside a bowl of perfectly dressed fresh cucumbers, tomatoes and red onions. Then on to our main course which consisted of bone marrow served with toast points and lamb belly, both absolutely delectable. We were both more than satisfied after quite the rich lunch but decided to try the brown butter tart nevertheless. OH MY…..it turned out to be the perfect way to end a lovely meal. The tart was made  with brown butter and topped with the creamiest of homemade CREME FRAICHE ice cream surrounded by sweet berries. I adhered to my three bite maximum regimen although it took quite a bit of will power...the dessert was simply so delicious. The entire experience was one of great pleasure from start to finish thanks to our lovely server, Caitlyn who recommended certain different dishes, and who was more than attentive, kind and on point. For someone who enjoys tasty innovative tapas-style fare, an energetic and vibrant somewhat noisy atmosphere, I highly recommend Casa Mono, a charming rustic Mario Batali venue on Irving Place!"
